Java HotSpot(TM) 64-Bit Server VM (25.231-b11) for windows-amd64 JRE (1.8.0_231-b11), built on Oct  5 2019 03:11:30 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16718268k(8630500k free), swap 19924264k(4662884k free)
CommandLine flags: -XX:InitialHeapSize=4294967296 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:-UseAdaptiveSizePolicy -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2022-01-17T02:07:06.181+0800: 26.299: [GC (Allocation Failure) [PSYoungGen: 1223165K->174584K(1223168K)] 3046057K->2112898K(4019712K), 0.0313729 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:06.302+0800: 26.421: [GC (Allocation Failure) [PSYoungGen: 1223160K->174590K(1223168K)] 3161474K->2248353K(4019712K), 0.0333991 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:06.429+0800: 26.548: [GC (Allocation Failure) [PSYoungGen: 1223166K->174591K(1223168K)] 3296929K->2374496K(4019712K), 0.0326434 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:06.552+0800: 26.670: [GC (Allocation Failure) [PSYoungGen: 1223167K->174577K(1223168K)] 3423072K->2497183K(4019712K), 0.0321107 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:06.673+0800: 26.792: [GC (Allocation Failure) [PSYoungGen: 1223153K->174590K(1223168K)] 3545759K->2637822K(4019712K), 0.0339725 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:06.800+0800: 26.918: [GC (Allocation Failure) [PSYoungGen: 1223166K->174588K(1223168K)] 3686398K->2761200K(4019712K), 0.0327197 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:06.922+0800: 27.041: [GC (Allocation Failure) [PSYoungGen: 1223164K->174588K(1223168K)] 3809776K->2887960K(4019712K), 0.0339473 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:06.956+0800: 27.075: [Full GC (Ergonomics) [PSYoungGen: 174588K->0K(1223168K)] [ParOldGen: 2713372K->376957K(2796544K)] 2887960K->376957K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0445105 secs] [Times: user=0.47 sys=0.00, real=0.04 secs] 
2022-01-17T02:07:07.094+0800: 27.212: [GC (Allocation Failure) [PSYoungGen: 1048576K->174591K(1223168K)] 1425533K->616815K(4019712K), 0.0248578 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
2022-01-17T02:07:07.216+0800: 27.334: [GC (Allocation Failure) [PSYoungGen: 1223167K->174581K(1223168K)] 1665391K->732752K(4019712K), 0.0295977 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:07.336+0800: 27.455: [GC (Allocation Failure) [PSYoungGen: 1223157K->174589K(1223168K)] 1781328K->865149K(4019712K), 0.0318817 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:07.458+0800: 27.577: [GC (Allocation Failure) [PSYoungGen: 1223165K->174586K(1223168K)] 1913725K->991285K(4019712K), 0.0313951 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:07.581+0800: 27.699: [GC (Allocation Failure) [PSYoungGen: 1223162K->174589K(1223168K)] 2039861K->1117371K(4019712K), 0.0311524 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:07.705+0800: 27.823: [GC (Allocation Failure) [PSYoungGen: 1223165K->174587K(1223168K)] 2165947K->1240339K(4019712K), 0.0311373 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:07.827+0800: 27.946: [GC (Allocation Failure) [PSYoungGen: 1223163K->174591K(1223168K)] 2288915K->1370568K(4019712K), 0.0317392 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:07.951+0800: 28.070: [GC (Allocation Failure) [PSYoungGen: 1223167K->174590K(1223168K)] 2419144K->1495141K(4019712K), 0.0319649 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:08.077+0800: 28.196: [GC (Allocation Failure) [PSYoungGen: 1223166K->174586K(1223168K)] 2543717K->1614353K(4019712K), 0.0311739 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:08.198+0800: 28.316: [GC (Allocation Failure) [PSYoungGen: 1223162K->174587K(1223168K)] 2662929K->1753044K(4019712K), 0.0330535 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:08.322+0800: 28.440: [GC (Allocation Failure) [PSYoungGen: 1223163K->174587K(1223168K)] 2801620K->1889005K(4019712K), 0.0333937 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:08.449+0800: 28.567: [GC (Allocation Failure) [PSYoungGen: 1223163K->174590K(1223168K)] 2937581K->2016490K(4019712K), 0.0322051 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:08.570+0800: 28.688: [GC (Allocation Failure) [PSYoungGen: 1223166K->174586K(1223168K)] 3065066K->2151547K(4019712K), 0.0329370 secs] [Times: user=0.34 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:08.697+0800: 28.816: [GC (Allocation Failure) [PSYoungGen: 1223162K->174588K(1223168K)] 3200123K->2277619K(4019712K), 0.0323808 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:08.821+0800: 28.939: [GC (Allocation Failure) [PSYoungGen: 1223164K->174590K(1223168K)] 3326195K->2415315K(4019712K), 0.0336804 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:08.947+0800: 29.065: [GC (Allocation Failure) [PSYoungGen: 1223166K->174588K(1223168K)] 3463891K->2540555K(4019712K), 0.0330137 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:09.071+0800: 29.190: [GC (Allocation Failure) [PSYoungGen: 1223164K->174587K(1223168K)] 3589131K->2671506K(4019712K), 0.0335365 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:09.201+0800: 29.319: [GC (Allocation Failure) [PSYoungGen: 1223163K->174590K(1223168K)] 3720082K->2782635K(4019712K), 0.0317710 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:09.324+0800: 29.443: [GC (Allocation Failure) [PSYoungGen: 1223166K->174585K(1223168K)] 3831211K->2898053K(4019712K), 0.0323771 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:09.357+0800: 29.475: [Full GC (Ergonomics) [PSYoungGen: 174585K->0K(1223168K)] [ParOldGen: 2723468K->365367K(2796544K)] 2898053K->365367K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0440944 secs] [Times: user=0.33 sys=0.00, real=0.04 secs] 
2022-01-17T02:07:09.500+0800: 29.618: [GC (Allocation Failure) [PSYoungGen: 1048576K->174580K(1223168K)] 1413943K->591774K(4019712K), 0.0233155 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2022-01-17T02:07:09.619+0800: 29.737: [GC (Allocation Failure) [PSYoungGen: 1223156K->174583K(1223168K)] 1640350K->718471K(4019712K), 0.0306578 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:09.741+0800: 29.860: [GC (Allocation Failure) [PSYoungGen: 1223159K->174591K(1223168K)] 1767047K->847428K(4019712K), 0.0309554 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:09.865+0800: 29.983: [GC (Allocation Failure) [PSYoungGen: 1223167K->174591K(1223168K)] 1896004K->967353K(4019712K), 0.0307753 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
Heap
 PSYoungGen      total 1223168K, used 832213K [0x000000076ab00000, 0x00000007c0000000, 0x00000007c0000000)
  eden space 1048576K, 62% used [0x000000076ab00000,0x0000000792d35878,0x00000007aab00000)
  from space 174592K, 99% used [0x00000007aab00000,0x00000007b557fdf0,0x00000007b5580000)
  to   space 174592K, 0% used [0x00000007b5580000,0x00000007b5580000,0x00000007c0000000)
 ParOldGen       total 2796544K, used 792762K [0x00000006c0000000, 0x000000076ab00000, 0x000000076ab00000)
  object space 2796544K, 28% used [0x00000006c0000000,0x00000006f062e810,0x000000076ab00000)
 Metaspace       used 2716K, capacity 4490K, committed 4864K, reserved 1056768K
  class space    used 291K, capacity 386K, committed 512K, reserved 1048576K
